Sphere	0.0 0.0 1.9950309 1.2463975 0.0 0.0 3.0161424 0.0 0.0 0.0 0.0 0.0 5.12331 0.0 0.0 0.0 0.0 0.0 0.0 0.73924154 1.1452295 0.8061336 0.0 0.0 0.0 0.7794529 0.0 0.0 0.03218479 0.0 0.0 0.0
Sphere	0.0 0.0 1.983556 1.1861163 0.0 0.0 3.10979 0.0 0.0 0.0 0.0 0.0 5.241022 0.0 0.0 0.0 0.0 0.0 0.0 0.7771583 1.1977767 0.81834894 0.0 0.0 0.0 0.824598 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9857025 1.2360251 0.0 0.0 3.0540738 0.0 0.0 0.0 0.0 0.0 5.1920652 0.0 0.0 0.0 0.0 0.0 0.0 0.748546 1.1773711 0.81239104 0.0 0.0 0.0 0.79547626 0.0 0.0 0.005722175 0.0 0.0 0.0
Sphere	0.0 0.0 1.9976784 1.2220844 0.0 0.0 3.08765 0.0 0.0 0.0 0.0 0.0 5.190643 0.0 0.0 0.0 0.0 0.0 0.0 0.7557684 1.1474262 0.78703046 0.0 0.0 0.0 0.8101676 0.0 0.0 0.00588847 0.0 0.0 0.0
Sphere	0.0 0.0 1.9853545 1.2121948 0.0 0.0 3.0737023 0.0 0.0 0.0 0.0 0.0 5.189451 0.0 0.0 0.0 0.0 0.0 0.0 0.7574652 1.1657578 0.79248416 0.0 0.0 0.0 0.801511 0.0 0.0 0.0019181813 0.0 0.0 0.0
Sphere	0.0 0.0 2.0009983 1.2429892 0.0 0.0 3.0197325 0.0 0.0 0.0 0.0 0.0 5.1301017 0.0 0.0 0.0 0.0 0.0 0.0 0.74877906 1.1390796 0.8053569 0.0 0.0 0.0 0.7863371 0.0 0.0 0.010872366 0.0 0.0 0.0
Sphere	0.0 0.0 1.9860452 1.2104847 0.0 0.0 3.0901644 0.0 0.0 0.0 0.0 0.0 5.214283 0.0 0.0 0.0 0.0 0.0 0.0 0.7700954 1.1787292 0.80057156 0.0 0.0 0.0 0.8173649 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9868139 1.2241627 0.0 0.0 3.0508437 0.0 0.0 0.0 0.0 0.0 5.1672654 0.0 0.0 0.0 0.0 0.0 0.0 0.75546086 1.1648216 0.8094759 0.0 0.0 0.0 0.79540515 0.0 0.0 0.008885808 0.0 0.0 0.0
Sphere	0.0 0.0 1.9685845 1.1928506 0.0 0.0 3.076821 0.0 0.0 0.0 0.0 0.0 5.201826 0.0 0.0 0.0 0.0 0.0 0.0 0.77296674 1.1863918 0.81147915 0.0 0.0 0.0 0.80223656 0.0 0.0 0.0027666318 0.0 0.0 0.0
Sphere	0.0 0.0 1.9750469 1.1969603 0.0 0.0 3.0653472 0.0 0.0 0.0 0.0 0.0 5.179156 0.0 0.0 0.0 0.0 0.0 0.0 0.7536984 1.1858056 0.80244917 0.0 0.0 0.0 0.7947827 0.0 0.0 0.010340884 0.0 0.0 0.0
Sphere	0.0 0.0 1.9663354 1.1723872 0.0 0.0 3.1035898 0.0 0.0 0.0 0.0 0.0 5.237262 0.0 0.0 0.0 0.0 0.0 0.0 0.7725789 1.1895975 0.81349766 0.0 0.0 0.0 0.814307 0.0 0.0 0.005812457 0.0 0.0 0.0
Sphere	0.0 0.0 1.9918079 1.248935 0.0 0.0 3.039746 0.0 0.0 0.0 0.0 0.0 5.1512084 0.0 0.0 0.0 0.0 0.0 0.0 0.75488347 1.143945 0.7972001 0.0 0.0 0.0 0.79049826 0.0 0.0 0.023031808 0.0 0.0 0.0
Sphere	0.0 0.0 1.9997572 1.241346 0.0 0.0 3.0643144 0.0 0.0 0.0 0.0 0.0 5.1860456 0.0 0.0 0.0 0.0 0.0 0.0 0.75499314 1.1546594 0.80080146 0.0 0.0 0.0 0.81224394 0.0 0.0 0.0107716415 0.0 0.0 0.0
Sphere	0.0 0.0 1.969491 1.1947935 0.0 0.0 3.0660264 0.0 0.0 0.0 0.0 0.0 5.18394 0.0 0.0 0.0 0.0 0.0 0.0 0.76621765 1.1921365 0.8142849 0.0 0.0 0.0 0.7902116 0.0 0.0 0.004999703 0.0 0.0 0.0
Sphere	0.0 0.0 2.0120783 1.2496794 0.0 0.0 3.0167177 0.0 0.0 0.0 0.0 0.0 5.149974 0.0 0.0 0.0 0.0 0.0 0.0 0.73143226 1.1414193 0.79473597 0.0 0.0 0.0 0.7810564 0.0 0.0 0.017806817 0.0 0.0 0.0
Sphere	0.0 0.0 1.9693971 1.1997389 0.0 0.0 3.0390048 0.0 0.0 0.0 0.0 0.0 5.151855 0.0 0.0 0.0 0.0 0.0 0.0 0.7549926 1.180846 0.8110093 0.0 0.0 0.0 0.78490824 0.0 0.0 0.019102294 0.0 0.0 0.0
Sphere	0.0 0.0 1.9871769 1.2360252 0.0 0.0 3.0763226 0.0 0.0 0.0 0.0 0.0 5.1834993 0.0 0.0 0.0 0.0 0.0 0.0 0.76177603 1.1617436 0.7929283 0.0 0.0 0.0 0.802093 0.0 0.0 0.00025127362 0.0 0.0 0.0
Sphere	0.0 0.0 1.9745872 1.2128673 0.0 0.0 3.0721135 0.0 0.0 0.0 0.0 0.0 5.210572 0.0 0.0 0.0 0.0 0.0 0.0 0.75344133 1.1828374 0.81762767 0.0 0.0 0.0 0.80782884 0.0 0.0 0.009670947 0.0 0.0 0.0
Sphere	0.0 0.0 1.9854456 1.2143519 0.0 0.0 3.0573235 0.0 0.0 0.0 0.0 0.0 5.1828294 0.0 0.0 0.0 0.0 0.0 0.0 0.76315314 1.1707039 0.801188 0.0 0.0 0.0 0.7888639 0.0 0.0 0.006584613 0.0 0.0 0.0
Sphere	0.0 0.0 1.9726039 1.2079543 0.0 0.0 3.065882 0.0 0.0 0.0 0.0 0.0 5.175392 0.0 0.0 0.0 0.0 0.0 0.0 0.7562159 1.1619446 0.80445015 0.0 0.0 0.0 0.8016918 0.0 0.0 0.015942039 0.0 0.0 0.0
Sphere	0.0 0.0 2.0019932 1.2396426 0.0 0.0 3.0640569 0.0 0.0 0.0 0.0 0.0 5.1984196 0.0 0.0 0.0 0.0 0.0 0.0 0.7632009 1.1494797 0.79355985 0.0 0.0 0.0 0.8125027 0.0 0.0 0.008935803 0.0 0.0 0.0
Sphere	0.0 0.0 1.9832063 1.2298795 0.0 0.0 3.0465488 0.0 0.0 0.0 0.0 0.0 5.1615925 0.0 0.0 0.0 0.0 0.0 0.0 0.7537333 1.1809452 0.80324733 0.0 0.0 0.0 0.79659677 0.0 0.0 0.0105992295 0.0 0.0 0.0
Sphere	0.0 0.0 1.9793 1.2383018 0.0 0.0 3.045248 0.0 0.0 0.0 0.0 0.0 5.1555033 0.0 0.0 0.0 0.0 0.0 0.0 0.7571125 1.1576807 0.8039214 0.0 0.0 0.0 0.79443187 0.0 0.0 0.024034923 0.0 0.0 0.0
Sphere	0.0 0.0 1.9878569 1.2352698 0.0 0.0 3.0970662 0.0 0.0 0.0 0.0 0.0 5.231594 0.0 0.0 0.0 0.0 0.0 0.0 0.7699136 1.1553426 0.79452 0.0 0.0 0.0 0.8240459 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9771395 1.206434 0.0 0.0 3.0703537 0.0 0.0 0.0 0.0 0.0 5.1873503 0.0 0.0 0.0 0.0 0.0 0.0 0.7643573 1.1797285 0.80605775 0.0 0.0 0.0 0.802993 0.0 0.0 0.0020689014 0.0 0.0 0.0
Sphere	0.0 0.0 1.9816387 1.2068866 0.0 0.0 3.0846808 0.0 0.0 0.0 0.0 0.0 5.215441 0.0 0.0 0.0 0.0 0.0 0.0 0.76666623 1.1756394 0.8050813 0.0 0.0 0.0 0.8068948 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9829499 1.2168639 0.0 0.0 3.0712156 0.0 0.0 0.0 0.0 0.0 5.1876626 0.0 0.0 0.0 0.0 0.0 0.0 0.7585462 1.1754186 0.80360746 0.0 0.0 0.0 0.7946697 0.0 0.0 0.0072295247 0.0 0.0 0.0
Sphere	0.0 0.0 1.9943767 1.2409456 0.0 0.0 3.0423625 0.0 0.0 0.0 0.0 0.0 5.160405 0.0 0.0 0.0 0.0 0.0 0.0 0.7443213 1.1348944 0.7920921 0.0 0.0 0.0 0.79490846 0.0 0.0 0.007982703 0.0 0.0 0.0
Sphere	0.0 0.0 1.9820949 1.1977721 0.0 0.0 3.1236002 0.0 0.0 0.0 0.0 0.0 5.2530093 0.0 0.0 0.0 0.0 0.0 0.0 0.75976455 1.1690309 0.7976117 0.0 0.0 0.0 0.82796997 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9800394 1.2173316 0.0 0.0 3.0539184 0.0 0.0 0.0 0.0 0.0 5.1759496 0.0 0.0 0.0 0.0 0.0 0.0 0.7502343 1.1595355 0.807972 0.0 0.0 0.0 0.80112225 0.0 0.0 0.016876297 0.0 0.0 0.0
Sphere	0.0 0.0 1.9731327 1.2046648 0.0 0.0 3.0443342 0.0 0.0 0.0 0.0 0.0 5.162991 0.0 0.0 0.0 0.0 0.0 0.0 0.7393839 1.180665 0.8150199 0.0 0.0 0.0 0.7764282 0.0 0.0 0.019816093 0.0 0.0 0.0
Sphere	0.0 0.0 2.0107744 1.255858 0.0 0.0 3.0695345 0.0 0.0 0.0 0.0 0.0 5.1981525 0.0 0.0 0.0 0.0 0.0 0.0 0.7586469 1.1330047 0.78437245 0.0 0.0 0.0 0.81665194 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9749049 1.2115015 0.0 0.0 3.0507195 0.0 0.0 0.0 0.0 0.0 5.1733503 0.0 0.0 0.0 0.0 0.0 0.0 0.761201 1.1785903 0.81966084 0.0 0.0 0.0 0.7910341 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9924281 1.253354 0.0 0.0 3.0481477 0.0 0.0 0.0 0.0 0.0 5.170454 0.0 0.0 0.0 0.0 0.0 0.0 0.74366647 1.1477106 0.81038815 0.0 0.0 0.0 0.7943588 0.0 0.0 0.008833466 0.0 0.0 0.0
Sphere	0.0 0.0 2.0020142 1.2529571 0.0 0.0 3.0719733 0.0 0.0 0.0 0.0 0.0 5.201437 0.0 0.0 0.0 0.0 0.0 0.0 0.753725 1.152379 0.79058945 0.0 0.0 0.0 0.8109736 0.0 0.0 0.0010014004 0.0 0.0 0.0
Sphere	0.0 0.0 2.0000546 1.2406749 0.0 0.0 3.0485685 0.0 0.0 0.0 0.0 0.0 5.169412 0.0 0.0 0.0 0.0 0.0 0.0 0.7573629 1.1457541 0.79475206 0.0 0.0 0.0 0.7979146 0.0 0.0 0.006272214 0.0 0.0 0.0
Sphere	0.0 0.0 1.9895328 1.2267371 0.0 0.0 3.0566094 0.0 0.0 0.0 0.0 0.0 5.1732445 0.0 0.0 0.0 0.0 0.0 0.0 0.75306326 1.1515162 0.80321103 0.0 0.0 0.0 0.78984696 0.0 0.0 0.0075872634 0.0 0.0 0.0
Sphere	0.0 0.0 1.9951015 1.2400693 0.0 0.0 3.0573459 0.0 0.0 0.0 0.0 0.0 5.183133 0.0 0.0 0.0 0.0 0.0 0.0 0.75876737 1.1628017 0.7990698 0.0 0.0 0.0 0.8006308 0.0 0.0 0.0073520727 0.0 0.0 0.0
Sphere	0.0 0.0 1.9651322 1.2144703 0.0 0.0 3.0381474 0.0 0.0 0.0 0.0 0.0 5.1514745 0.0 0.0 0.0 0.0 0.0 0.0 0.7513443 1.1769136 0.81101 0.0 0.0 0.0 0.78663677 0.0 0.0 0.012197176 0.0 0.0 0.0
Sphere	0.0 0.0 1.9850345 1.2177583 0.0 0.0 3.0733495 0.0 0.0 0.0 0.0 0.0 5.1911936 0.0 0.0 0.0 0.0 0.0 0.0 0.7583139 1.1626669 0.8095982 0.0 0.0 0.0 0.8035006 0.0 0.0 0.0071357177 0.0 0.0 0.0
Sphere	0.0 0.0 1.9984517 1.218158 0.0 0.0 3.0942445 0.0 0.0 0.0 0.0 0.0 5.214468 0.0 0.0 0.0 0.0 0.0 0.0 0.7536518 1.165831 0.7974463 0.0 0.0 0.0 0.80976135 0.0 0.0 0.0016771138 0.0 0.0 0.0
Sphere	0.0 0.0 1.9821993 1.2120912 0.0 0.0 3.054264 0.0 0.0 0.0 0.0 0.0 5.175293 0.0 0.0 0.0 0.0 0.0 0.0 0.76250064 1.1781807 0.80354655 0.0 0.0 0.0 0.7973816 0.0 0.0 0.0035762459 0.0 0.0 0.0
Sphere	0.0 0.0 1.9805664 1.2169356 0.0 0.0 3.0968857 0.0 0.0 0.0 0.0 0.0 5.210353 0.0 0.0 0.0 0.0 0.0 0.0 0.7679464 1.1643293 0.79416424 0.0 0.0 0.0 0.8024311 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 2.0122187 1.2841108 0.0 0.0 3.0162172 0.0 0.0 0.0 0.0 0.0 5.1194572 0.0 0.0 0.0 0.0 0.0 0.0 0.74808854 1.1370764 0.7789143 0.0 0.0 0.0 0.78264815 0.0 0.0 0.010166701 0.0 0.0 0.0
Sphere	0.0 0.0 1.9870796 1.2268231 0.0 0.0 3.0684402 0.0 0.0 0.0 0.0 0.0 5.185478 0.0 0.0 0.0 0.0 0.0 0.0 0.76298875 1.16536 0.8058656 0.0 0.0 0.0 0.80417585 0.0 0.0 0.011116032 0.0 0.0 0.0
Sphere	0.0 0.0 1.9836372 1.2194504 0.0 0.0 3.0809927 0.0 0.0 0.0 0.0 0.0 5.1920657 0.0 0.0 0.0 0.0 0.0 0.0 0.7663414 1.1765022 0.8044034 0.0 0.0 0.0 0.8055318 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9782325 1.2070191 0.0 0.0 3.0639477 0.0 0.0 0.0 0.0 0.0 5.179235 0.0 0.0 0.0 0.0 0.0 0.0 0.7505662 1.1795889 0.8088611 0.0 0.0 0.0 0.79106045 0.0 0.0 0.010115596 0.0 0.0 0.0
Sphere	0.0 0.0 1.967688 1.1959546 0.0 0.0 3.0801947 0.0 0.0 0.0 0.0 0.0 5.1999 0.0 0.0 0.0 0.0 0.0 0.0 0.7664106 1.1749234 0.8081745 0.0 0.0 0.0 0.8111285 0.0 0.0 0.0050970195 0.0 0.0 0.0
Sphere	0.0 0.0 1.9864912 1.2226927 0.0 0.0 3.0582962 0.0 0.0 0.0 0.0 0.0 5.169447 0.0 0.0 0.0 0.0 0.0 0.0 0.75888336 1.1676695 0.7986238 0.0 0.0 0.0 0.78395826 0.0 0.0 0.012082474 0.0 0.0 0.0
Sphere	0.0 0.0 1.9922496 1.2323788 0.0 0.0 3.0520895 0.0 0.0 0.0 0.0 0.0 5.18964 0.0 0.0 0.0 0.0 0.0 0.0 0.74415505 1.139627 0.8028568 0.0 0.0 0.0 0.8017176 0.0 0.0 0.012664795 0.0 0.0 0.0
Sphere	0.0 0.0 1.992984 1.223885 0.0 0.0 3.0757504 0.0 0.0 0.0 0.0 0.0 5.2121663 0.0 0.0 0.0 0.0 0.0 0.0 0.7637985 1.1646914 0.8040882 0.0 0.0 0.0 0.8133478 0.0 0.0 0.0021744592 0.0 0.0 0.0
Sphere	0.0 0.0 2.012552 1.2503612 0.0 0.0 3.064599 0.0 0.0 0.0 0.0 0.0 5.205278 0.0 0.0 0.0 0.0 0.0 0.0 0.76278335 1.1630634 0.797101 0.0 0.0 0.0 0.81045824 0.0 0.0 0.0054174857 0.0 0.0 0.0
Sphere	0.0 0.0 1.9791485 1.2049614 0.0 0.0 3.0744083 0.0 0.0 0.0 0.0 0.0 5.2018657 0.0 0.0 0.0 0.0 0.0 0.0 0.76323044 1.1763357 0.8057969 0.0 0.0 0.0 0.8095534 0.0 0.0 0.0048271385 0.0 0.0 0.0
Sphere	0.0 0.0 1.9824225 1.2264808 0.0 0.0 3.045852 0.0 0.0 0.0 0.0 0.0 5.16694 0.0 0.0 0.0 0.0 0.0 0.0 0.7428862 1.1618534 0.8128342 0.0 0.0 0.0 0.78855884 0.0 0.0 0.02258997 0.0 0.0 0.0
Sphere	0.0 0.0 1.98108 1.211616 0.0 0.0 3.0729842 0.0 0.0 0.0 0.0 0.0 5.188854 0.0 0.0 0.0 0.0 0.0 0.0 0.7568482 1.1884867 0.81586254 0.0 0.0 0.0 0.8053745 0.0 0.0 0.013472203 0.0 0.0 0.0
Sphere	0.0 0.0 1.9712039 1.2038462 0.0 0.0 3.0410478 0.0 0.0 0.0 0.0 0.0 5.17888 0.0 0.0 0.0 0.0 0.0 0.0 0.7648215 1.1839842 0.81752926 0.0 0.0 0.0 0.7908133 0.0 0.0 0.02096568 0.0 0.0 0.0
Sphere	0.0 0.0 1.9742389 1.1953118 0.0 0.0 3.063778 0.0 0.0 0.0 0.0 0.0 5.18295 0.0 0.0 0.0 0.0 0.0 0.0 0.7602603 1.1793104 0.8060462 0.0 0.0 0.0 0.8011682 0.0 0.0 0.005459976 0.0 0.0 0.0
Sphere	0.0 0.0 1.9761269 1.1957477 0.0 0.0 3.0739021 0.0 0.0 0.0 0.0 0.0 5.1947427 0.0 0.0 0.0 0.0 0.0 0.0 0.7757965 1.1887362 0.80620825 0.0 0.0 0.0 0.803473 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.969778 1.1967486 0.0 0.0 3.0902777 0.0 0.0 0.0 0.0 0.0 5.19887 0.0 0.0 0.0 0.0 0.0 0.0 0.76771003 1.195695 0.8009652 0.0 0.0 0.0 0.8013071 0.0 0.0 0.005532228 0.0 0.0 0.0
Sphere	0.0 0.0 1.9828619 1.2063586 0.0 0.0 3.0666115 0.0 0.0 0.0 0.0 0.0 5.216137 0.0 0.0 0.0 0.0 0.0 0.0 0.7434465 1.1745605 0.817802 0.0 0.0 0.0 0.8017299 0.0 0.0 0.012635697 0.0 0.0 0.0
Sphere	0.0 0.0 1.9685909 1.1944145 0.0 0.0 3.0608742 0.0 0.0 0.0 0.0 0.0 5.1693306 0.0 0.0 0.0 0.0 0.0 0.0 0.756668 1.1791983 0.8124831 0.0 0.0 0.0 0.78904307 0.0 0.0 0.0059733996 0.0 0.0 0.0
Sphere	0.0 0.0 1.9926076 1.2290026 0.0 0.0 3.0595994 0.0 0.0 0.0 0.0 0.0 5.1753125 0.0 0.0 0.0 0.0 0.0 0.0 0.7713584 1.174652 0.8063408 0.0 0.0 0.0 0.80936825 0.0 0.0 0.0052335677 0.0 0.0 0.0
Sphere	0.0 0.0 2.0012343 1.219683 0.0 0.0 3.0968668 0.0 0.0 0.0 0.0 0.0 5.2177258 0.0 0.0 0.0 0.0 0.0 0.0 0.76571995 1.1723977 0.81484634 0.0 0.0 0.0 0.82384616 0.0 0.0 0.00058508385 0.0 0.0 0.0
Sphere	0.0 0.0 1.9891604 1.2336084 0.0 0.0 3.024129 0.0 0.0 0.0 0.0 0.0 5.1336217 0.0 0.0 0.0 0.0 0.0 0.0 0.74556535 1.1564738 0.79998225 0.0 0.0 0.0 0.78496987 0.0 0.0 0.019834712 0.0 0.0 0.0
Sphere	0.0 0.0 1.9694173 1.1981893 0.0 0.0 3.0580952 0.0 0.0 0.0 0.0 0.0 5.188251 0.0 0.0 0.0 0.0 0.0 0.0 0.76716703 1.1797537 0.81629336 0.0 0.0 0.0 0.7968166 0.0 0.0 0.010930274 0.0 0.0 0.0
Sphere	0.0 0.0 1.9541396 1.1923318 0.0 0.0 3.0643954 0.0 0.0 0.0 0.0 0.0 5.175814 0.0 0.0 0.0 0.0 0.0 0.0 0.7553571 1.2024151 0.8110169 0.0 0.0 0.0 0.7844854 0.0 0.0 0.012661319 0.0 0.0 0.0
Sphere	0.0 0.0 1.9841902 1.2336895 0.0 0.0 3.0016363 0.0 0.0 0.0 0.0 0.0 5.1093 0.0 0.0 0.0 0.0 0.0 0.0 0.72886914 1.1501708 0.7947361 0.0 0.0 0.0 0.7599758 0.0 0.0 0.025728144 0.0 0.0 0.0
Sphere	0.0 0.0 1.9804521 1.2379587 0.0 0.0 3.0603101 0.0 0.0 0.0 0.0 0.0 5.1706905 0.0 0.0 0.0 0.0 0.0 0.0 0.75216895 1.1647216 0.790379 0.0 0.0 0.0 0.79312795 0.0 0.0 0.010853325 0.0 0.0 0.0
Sphere	0.0 0.0 1.9873334 1.2096136 0.0 0.0 3.0721588 0.0 0.0 0.0 0.0 0.0 5.1950927 0.0 0.0 0.0 0.0 0.0 0.0 0.756601 1.1503332 0.79234916 0.0 0.0 0.0 0.81229293 0.0 0.0 0.0018235869 0.0 0.0 0.0
Sphere	0.0 0.0 1.9797019 1.1974008 0.0 0.0 3.092061 0.0 0.0 0.0 0.0 0.0 5.2151065 0.0 0.0 0.0 0.0 0.0 0.0 0.7725712 1.1816447 0.80988145 0.0 0.0 0.0 0.81267715 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 2.0003037 1.2213538 0.0 0.0 3.095468 0.0 0.0 0.0 0.0 0.0 5.2228103 0.0 0.0 0.0 0.0 0.0 0.0 0.76676315 1.156188 0.81011343 0.0 0.0 0.0 0.8228555 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9927919 1.2517368 0.0 0.0 3.0281928 0.0 0.0 0.0 0.0 0.0 5.1301928 0.0 0.0 0.0 0.0 0.0 0.0 0.7417006 1.1434553 0.8011388 0.0 0.0 0.0 0.7831735 0.0 0.0 0.015666699 0.0 0.0 0.0
Sphere	0.0 0.0 1.9879884 1.2164778 0.0 0.0 3.0728939 0.0 0.0 0.0 0.0 0.0 5.1983 0.0 0.0 0.0 0.0 0.0 0.0 0.75532615 1.1543444 0.8083107 0.0 0.0 0.0 0.80361074 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9871522 1.2229509 0.0 0.0 3.0648801 0.0 0.0 0.0 0.0 0.0 5.1937847 0.0 0.0 0.0 0.0 0.0 0.0 0.7535935 1.161752 0.79494184 0.0 0.0 0.0 0.8029582 0.0 0.0 0.010077059 0.0 0.0 0.0
Sphere	0.0 0.0 1.9803456 1.202691 0.0 0.0 3.0642993 0.0 0.0 0.0 0.0 0.0 5.1978188 0.0 0.0 0.0 0.0 0.0 0.0 0.75441515 1.1708107 0.8013955 0.0 0.0 0.0 0.79230165 0.0 0.0 0.003609556 0.0 0.0 0.0
Sphere	0.0 0.0 2.0070193 1.2533854 0.0 0.0 3.0536773 0.0 0.0 0.0 0.0 0.0 5.1666107 0.0 0.0 0.0 0.0 0.0 0.0 0.75734216 1.1368462 0.78886825 0.0 0.0 0.0 0.8034213 0.0 0.0 0.003923294 0.0 0.0 0.0
Sphere	0.0 0.0 1.975655 1.2033077 0.0 0.0 3.064715 0.0 0.0 0.0 0.0 0.0 5.193882 0.0 0.0 0.0 0.0 0.0 0.0 0.7538356 1.1729461 0.8028738 0.0 0.0 0.0 0.7970618 0.0 0.0 0.015574524 0.0 0.0 0.0
Sphere	0.0 0.0 1.994319 1.2234052 0.0 0.0 3.0753365 0.0 0.0 0.0 0.0 0.0 5.186836 0.0 0.0 0.0 0.0 0.0 0.0 0.7617408 1.1649451 0.8017349 0.0 0.0 0.0 0.8037893 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9652683 1.2075998 0.0 0.0 3.0452745 0.0 0.0 0.0 0.0 0.0 5.150021 0.0 0.0 0.0 0.0 0.0 0.0 0.7477022 1.1716164 0.8010688 0.0 0.0 0.0 0.7762016 0.0 0.0 0.0150696505 0.0 0.0 0.0
Sphere	0.0 0.0 1.9734675 1.1969159 0.0 0.0 3.0877168 0.0 0.0 0.0 0.0 0.0 5.215621 0.0 0.0 0.0 0.0 0.0 0.0 0.76346827 1.1679926 0.8000131 0.0 0.0 0.0 0.8131022 0.0 0.0 0.00201979 0.0 0.0 0.0
Sphere	0.0 0.0 1.9935874 1.2349607 0.0 0.0 3.0453153 0.0 0.0 0.0 0.0 0.0 5.155301 0.0 0.0 0.0 0.0 0.0 0.0 0.75243723 1.1615824 0.79374236 0.0 0.0 0.0 0.79236895 0.0 0.0 0.02100986 0.0 0.0 0.0
Sphere	0.0 0.0 2.002496 1.2324733 0.0 0.0 3.0766094 0.0 0.0 0.0 0.0 0.0 5.2095046 0.0 0.0 0.0 0.0 0.0 0.0 0.75733185 1.142931 0.7910313 0.0 0.0 0.0 0.8118343 0.0 0.0 0.0 0.0 0.0 0.0
Sphere	0.0 0.0 1.9714832 1.2060018 0.0 0.0 3.0623074 0.0 0.0 0.0 0.0 0.0 5.1944537 0.0 0.0 0.0 0.0 0.0 0.0 0.74892575 1.1714207 0.8048901 0.0 0.0 0.0 0.7971073 0.0 0.0 0.010946063 0.0 0.0 0.0
